epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.42203447063150945,0.4779303271697598,0.9214475420363175,0.9205342130109588,0.9006454873066936,0.9523377816382229,0.9257706098042812,0.9758500233086352
2,0.2079799287967695,0.3618869920311363,0.9288186326164571,0.9279632941309964,0.9087792438718901,0.9577475399685861,0.9326210507431991,0.9829041859130914
3,0.17645968900090878,0.35247185275370724,0.9363737073889354,0.9357945354010959,0.9230779105820676,0.9559622247559911,0.9392323201913804,0.9839371976183975
4,0.1574724162514651,0.3231910583407251,0.9390810429200929,0.9391493333385981,0.944345592909239,0.9367713524015971,0.9405432239704784,0.9839053892182761
5,0.12992241523632553,0.319149678103962,0.9379237335049216,0.9377176470945807,0.9350992232306538,0.9448939035284033,0.9399710484558914,0.9873537240213652
6,0.10772001031725355,0.2932742367318277,0.9492946078629309,0.9495407218460523,0.9596638655462185,0.9409706416942009,0.9502253273143759,0.9897259271444744
7,0.08652590846003941,0.2945706785332515,0.953450371159615,0.9534049673789134,0.9545351860628907,0.9549859992035722,0.9547605394176689,0.9876653486183226
8,0.08165247071561439,0.31781025849054995,0.9530133679983431,0.9527403418242573,0.9472385625904831,0.9622475472491268,0.9546840679443767,0.9864860106296327
9,0.07448514067177439,0.31020758349822597,0.9541947744581747,0.9542305122267409,0.957750708629855,0.9529860663111652,0.9553624468781892,0.9869392777101031
10,0.07142799215969341,0.304686611569778,0.9536398911595108,0.9537114848824804,0.9583401102808686,0.951218477632596,0.9547660140155203,0.9882618906416104
