epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.36323071759322595,0.5130242093681768,0.8763929068720864,0.8746909626581119,0.842749891745092,0.9339553658535041,0.8860116556773455,0.9529025913300724
2,0.21565353545189553,0.3668091842007255,0.934434872200998,0.9342225180524244,0.931645014594791,0.9416170270956403,0.936604478634061,0.9827113776409659
3,0.16062110613105302,0.30922593473520515,0.9414559043620861,0.9413647731548413,0.9418108522864644,0.9445381066668861,0.9431725079654074,0.9873737807241407
4,0.13619744550511106,0.3339809767544009,0.9428981450485784,0.9422433632033961,0.9269433826417867,0.9650439079916914,0.9456100142957683,0.9853956990928178
5,0.11520134695820822,0.29893997836494723,0.9450971631916991,0.9444882317480405,0.9302275375920935,0.9656921926646336,0.9476281681320873,0.988458671793365
6,0.09356905378658197,0.2789218686033024,0.9517310144595293,0.9517674889989174,0.9554295249010595,0.9504973875520479,0.9529570745603233,0.9910694876654024
7,0.07548241714478729,0.27767704459777565,0.953511265042743,0.9535678245694763,0.9577484532403897,0.9515983319331481,0.9546634876306899,0.9893390780932637
8,0.062130186199709204,0.27536170659627457,0.953064167173573,0.9530315288762312,0.9545620656393277,0.9541680462763833,0.9543650152891257,0.9911490794097215
9,0.056304907250453035,0.2757386009071939,0.9529547535653857,0.9530398206789296,0.9581074049600495,0.9500776485499378,0.9540756319082683,0.9905873218365548
10,0.05155663737881854,0.29042037675127363,0.9565556335634058,0.9568088638629855,0.9668985868473815,0.9479909822589049,0.9573514377834281,0.9910508714063883
