epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.36427017099276765,0.4149232140052943,0.906621473234214,0.9066217685356001,0.907068388293537,0.9062287551736443,0.9066483773408022,0.9702899191258951
2,0.21540482100868488,0.4259888045837446,0.9180485365082779,0.9179996091676536,0.8700047166970788,0.9831164678823808,0.9231085060574122,0.9779637823232664
3,0.15097290106044775,0.26533520350076273,0.9507878710863041,0.9507809963804027,0.9427615596867427,0.9599304667415093,0.9512685515531317,0.9925233892041582
4,0.12466751770606037,0.24514978631999282,0.9591001065483231,0.9590958474805831,0.9540155315299073,0.964764193823144,0.9593597566305925,0.9938196200786611
5,0.0994881195380567,0.25780491989803933,0.9599420663857962,0.95994037626145,0.9579410805592815,0.9621897441374047,0.9600607118503437,0.9936573102427151
6,0.07900364238177274,0.21334304316644606,0.9648243907684186,0.964823246913878,0.9634652353922295,0.9663455903229083,0.9649032633089146,0.9945218480405772
7,0.06198473023341888,0.2165963528229877,0.9669141389950571,0.9669116459833162,0.9638860648820381,0.9702295678493008,0.9670474136707078,0.9945312230967573
8,0.049987658228298586,0.2255060397200848,0.9666899639299713,0.9666911140452239,0.9681705487677621,0.9651604383239085,0.9666631502417284,0.9939348448354667
9,0.04736310868730579,0.24529696298176148,0.9663409937341766,0.966347081300265,0.9740661026771574,0.9582452066462283,0.9660908874707093,0.9930991955332956
10,0.044554930854717206,0.25520763958604403,0.966768164534071,0.9667698033658807,0.9688602407944287,0.9645887001617537,0.9667197519517856,0.9921774315285978
