epoch,train_loss,val_loss,val_accuracy,val_balanced_accuracy,val_precision,val_recall,val_f1,val_auc
1,0.25433680580985857,0.3167236734123822,0.9379123434070888,0.9381205400291247,0.9100920468565398,0.9709525979978295,0.9395377613495531,0.9888293391580076
2,0.11285209990745028,0.2677390358664773,0.9494393247705692,0.9491730699534391,0.9902284671291165,0.9071853878048037,0.9468896768429774,0.9956208523179495
3,0.08302944241913125,0.16121983158086198,0.9736595492498853,0.9736642170186602,0.9726323382133027,0.9744003118385678,0.9735155223350457,0.9971774109978012
4,0.06781122420768063,0.18577041118478035,0.9697108991582255,0.9695473980978504,0.9950147112567268,0.9437637122739126,0.9687118097309105,0.998033999046098
5,0.05495184836278804,0.13366285607450024,0.9794056972025541,0.9793725040640684,0.9842487014251913,0.9741380337049116,0.9791672681231189,0.9980749931459427
6,0.04596549717095318,0.12166108260397901,0.9823322214371953,0.9823568244141638,0.9783760267002444,0.9862366489671697,0.9822906122448445,0.9983295662654332
7,0.03656168643043552,0.11860397068201306,0.9843096848468158,0.9842901975907095,0.987124942517041,0.9812171087198136,0.9841621596542638,0.9984211501240972
8,0.02957292874526704,0.11435830566676916,0.9848198978017985,0.9848238567319447,0.9840210496326853,0.9854481695703804,0.9847340925405662,0.9982560440895625
9,0.02692219127118018,0.11003672733010844,0.9854640796610881,0.9854497200515775,0.9875027435105608,0.9831852475195602,0.985339266006453,0.9984918506578433
10,0.026364106177474377,0.11156993959008193,0.9927996454171978,0.9924332687161912,0.9947645052574002,0.9890537217485387,0.9919008937356941,0.9992724140052558
